,Date,State/UT,Latitude,Longitude,Confirmed,Active,Deaths,Mortality rate,Cured,Recovery rate
673,2020/04/06,Andhra Pradesh,15.9129,79.74,226,222,3,0.01327433628318584,1,0.004424778761061947
674,2020/04/06,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
675,2020/04/06,Assam,26.2006,92.9376,26,26,0,0.0,0,0.0
676,2020/04/06,Bihar,25.0961,85.3131,30,29,1,0.03333333333333333,0,0.0
677,2020/04/06,Chandigarh,30.7333,76.7794,18,18,0,0.0,0,0.0
678,2020/04/06,Chhattisgarh,21.2787,81.8661,9,6,0,0.0,3,0.3333333333333333
679,2020/04/06,Delhi,28.7041,77.1025,503,478,7,0.013916500994035786,18,0.03578528827037773
680,2020/04/06,Goa,15.2993,74.124,7,7,0,0.0,0,0.0
681,2020/04/06,Gujarat,22.2587,71.1924,122,93,11,0.09016393442622951,18,0.14754098360655737
682,2020/04/06,Haryana,29.0588,76.0856,84,58,1,0.011904761904761904,25,0.2976190476190476
683,2020/04/06,Himachal Pradesh,31.1048,77.1734,13,11,1,0.07692307692307693,1,0.07692307692307693
684,2020/04/06,Jammu and Kashmir,33.7782,76.5762,106,100,2,0.018867924528301886,4,0.03773584905660377
685,2020/04/06,Jharkhand,23.6102,85.2799,3,3,0,0.0,0,0.0
686,2020/04/06,Karnataka,15.3173,75.7139,151,135,4,0.026490066225165563,12,0.07947019867549669
687,2020/04/06,Kerala,10.8505,76.2711,314,257,2,0.006369426751592357,55,0.1751592356687898
688,2020/04/06,Ladakh,34.2996,78.2932,14,4,0,0.0,10,0.7142857142857143
689,2020/04/06,Madhya Pradesh,22.9734,78.6569,165,156,9,0.05454545454545454,0,0.0
690,2020/04/06,Maharashtra,19.7515,75.7139,690,603,45,0.06521739130434782,42,0.06086956521739131
691,2020/04/06,Manipur,24.6637,93.9063,2,2,0,0.0,0,0.0
692,2020/04/06,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
693,2020/04/06,Odisha,20.9517,85.0985,21,19,0,0.0,2,0.09523809523809523
694,2020/04/06,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
695,2020/04/06,Punjab,31.1471,75.3412,68,58,6,0.08823529411764706,4,0.058823529411764705
696,2020/04/06,Rajasthan,27.0238,74.2179,253,232,0,0.0,21,0.08300395256916997
697,2020/04/06,Tamil Nadu,11.1271,78.6569,571,558,5,0.008756567425569177,8,0.014010507880910683
698,2020/04/06,Telengana,18.1124,79.0193,321,280,7,0.021806853582554516,34,0.1059190031152648
699,2020/04/06,Uttar Pradesh,26.8467,80.9462,227,206,2,0.00881057268722467,19,0.08370044052863436
700,2020/04/06,Uttarakhand,30.0668,79.0193,26,22,0,0.0,4,0.15384615384615385
701,2020/04/06,West Bengal,22.9868,87.855,80,67,3,0.0375,10,0.125
702,2020/04/07,Andaman and Nicobar Islands,11.7401,92.6586,10,10,0,0.0,0,0.0
703,2020/04/07,Andhra Pradesh,15.9129,79.74,266,262,3,0.011278195488721804,1,0.0037593984962406013
704,2020/04/07,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
705,2020/04/07,Assam,26.2006,92.9376,26,26,0,0.0,0,0.0
706,2020/04/07,Bihar,25.0961,85.3131,32,31,1,0.03125,0,0.0
707,2020/04/07,Chandigarh,30.7333,76.7794,18,18,0,0.0,0,0.0
708,2020/04/07,Chhattisgarh,21.2787,81.8661,10,2,0,0.0,8,0.8
709,2020/04/07,Delhi,28.7041,77.1025,523,497,7,0.01338432122370937,19,0.036328871892925434
710,2020/04/07,Goa,15.2993,74.124,7,7,0,0.0,0,0.0
711,2020/04/07,Gujarat,22.2587,71.1924,144,110,12,0.08333333333333333,22,0.1527777777777778
712,2020/04/07,Haryana,29.0588,76.0856,90,64,1,0.011111111111111112,25,0.2777777777777778
713,2020/04/07,Himachal Pradesh,31.1048,77.1734,13,10,1,0.07692307692307693,2,0.15384615384615385
714,2020/04/07,Jammu and Kashmir,33.7782,76.5762,109,103,2,0.01834862385321101,4,0.03669724770642202
715,2020/04/07,Jharkhand,23.6102,85.2799,4,4,0,0.0,0,0.0
716,2020/04/07,Karnataka,15.3173,75.7139,151,135,4,0.026490066225165563,12,0.07947019867549669
717,2020/04/07,Kerala,10.8505,76.2711,327,267,2,0.0061162079510703364,58,0.17737003058103976
718,2020/04/07,Ladakh,34.2996,78.2932,14,4,0,0.0,10,0.7142857142857143
719,2020/04/07,Madhya Pradesh,22.9734,78.6569,165,156,9,0.05454545454545454,0,0.0
720,2020/04/07,Maharashtra,19.7515,75.7139,748,647,45,0.06016042780748663,56,0.0748663101604278
721,2020/04/07,Manipur,24.6637,93.9063,2,2,0,0.0,0,0.0
722,2020/04/07,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
723,2020/04/07,Odisha,20.9517,85.0985,21,19,0,0.0,2,0.09523809523809523
724,2020/04/07,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
725,2020/04/07,Punjab,31.1471,75.3412,76,66,6,0.07894736842105263,4,0.05263157894736842
726,2020/04/07,Rajasthan,27.0238,74.2179,288,264,3,0.010416666666666666,21,0.07291666666666667
727,2020/04/07,Tamil Nadu,11.1271,78.6569,621,608,5,0.008051529790660225,8,0.01288244766505636
728,2020/04/07,Telengana,18.1124,79.0193,321,280,7,0.021806853582554516,34,0.1059190031152648
729,2020/04/07,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
730,2020/04/07,Uttar Pradesh,26.8467,80.9462,305,281,3,0.009836065573770493,21,0.06885245901639345
731,2020/04/07,Uttarakhand,30.0668,79.0193,31,26,0,0.0,5,0.16129032258064516
732,2020/04/07,West Bengal,22.9868,87.855,91,75,3,0.03296703296703297,13,0.14285714285714285
733,2020/04/08,Andaman and Nicobar Islands,11.7401,92.6586,10,10,0,0.0,0,0.0
734,2020/04/08,Andhra Pradesh,15.9129,79.74,305,300,4,0.013114754098360656,1,0.003278688524590164
735,2020/04/08,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
736,2020/04/08,Assam,26.2006,92.9376,27,27,0,0.0,0,0.0
737,2020/04/08,Bihar,25.0961,85.3131,38,37,1,0.02631578947368421,0,0.0
738,2020/04/08,Chandigarh,30.7333,76.7794,18,11,0,0.0,7,0.3888888888888889
739,2020/04/08,Chhattisgarh,21.2787,81.8661,10,1,0,0.0,9,0.9
740,2020/04/08,Delhi,28.7041,77.1025,576,546,9,0.015625,21,0.036458333333333336
741,2020/04/08,Goa,15.2993,74.124,7,7,0,0.0,0,0.0
742,2020/04/08,Gujarat,22.2587,71.1924,165,127,13,0.07878787878787878,25,0.15151515151515152
743,2020/04/08,Haryana,29.0588,76.0856,147,116,3,0.02040816326530612,28,0.19047619047619047
744,2020/04/08,Himachal Pradesh,31.1048,77.1734,18,15,1,0.05555555555555555,2,0.1111111111111111
745,2020/04/08,Jammu and Kashmir,33.7782,76.5762,116,110,2,0.017241379310344827,4,0.034482758620689655
746,2020/04/08,Jharkhand,23.6102,85.2799,4,4,0,0.0,0,0.0
747,2020/04/08,Karnataka,15.3173,75.7139,175,146,4,0.022857142857142857,25,0.14285714285714285
748,2020/04/08,Kerala,10.8505,76.2711,336,264,2,0.005952380952380952,70,0.20833333333333334
749,2020/04/08,Ladakh,34.2996,78.2932,14,4,0,0.0,10,0.7142857142857143
750,2020/04/08,Madhya Pradesh,22.9734,78.6569,229,216,13,0.056768558951965066,0,0.0
751,2020/04/08,Maharashtra,19.7515,75.7139,1018,875,64,0.06286836935166994,79,0.07760314341846758
752,2020/04/08,Manipur,24.6637,93.9063,2,2,0,0.0,0,0.0
753,2020/04/08,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
754,2020/04/08,Odisha,20.9517,85.0985,42,39,1,0.023809523809523808,2,0.047619047619047616
755,2020/04/08,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
756,2020/04/08,Punjab,31.1471,75.3412,91,80,7,0.07692307692307693,4,0.04395604395604396
757,2020/04/08,Rajasthan,27.0238,74.2179,328,304,3,0.009146341463414634,21,0.06402439024390244
758,2020/04/08,Tamil Nadu,11.1271,78.6569,690,664,7,0.010144927536231883,19,0.02753623188405797
759,2020/04/08,Telengana,18.1124,79.0193,364,322,7,0.019230769230769232,35,0.09615384615384616
760,2020/04/08,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
761,2020/04/08,Uttar Pradesh,26.8467,80.9462,326,302,3,0.009202453987730062,21,0.06441717791411043
762,2020/04/08,Uttarakhand,30.0668,79.0193,31,26,0,0.0,5,0.16129032258064516
763,2020/04/08,West Bengal,22.9868,87.855,99,81,5,0.050505050505050504,13,0.13131313131313133
764,2020/04/09,Andaman and Nicobar Islands,11.7401,92.6586,11,11,0,0.0,0,0.0
765,2020/04/09,Andhra Pradesh,15.9129,79.74,348,338,4,0.011494252873563218,6,0.017241379310344827
766,2020/04/09,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
767,2020/04/09,Assam,26.2006,92.9376,28,28,0,0.0,0,0.0
768,2020/04/09,Bihar,25.0961,85.3131,38,37,1,0.02631578947368421,0,0.0
769,2020/04/09,Chandigarh,30.7333,76.7794,18,11,0,0.0,7,0.3888888888888889
770,2020/04/09,Chhattisgarh,21.2787,81.8661,10,1,0,0.0,9,0.9
771,2020/04/09,Delhi,28.7041,77.1025,669,639,9,0.013452914798206279,21,0.03139013452914798
772,2020/04/09,Goa,15.2993,74.124,7,7,0,0.0,0,0.0
773,2020/04/09,Gujarat,22.2587,71.1924,179,138,16,0.0893854748603352,25,0.13966480446927373
774,2020/04/09,Haryana,29.0588,76.0856,147,116,3,0.02040816326530612,28,0.19047619047619047
775,2020/04/09,Himachal Pradesh,31.1048,77.1734,18,15,1,0.05555555555555555,2,0.1111111111111111
776,2020/04/09,Jammu and Kashmir,33.7782,76.5762,158,150,4,0.02531645569620253,4,0.02531645569620253
777,2020/04/09,Jharkhand,23.6102,85.2799,4,4,0,0.0,0,0.0
778,2020/04/09,Karnataka,15.3173,75.7139,181,148,5,0.027624309392265192,28,0.15469613259668508
779,2020/04/09,Kerala,10.8505,76.2711,345,260,2,0.005797101449275362,83,0.24057971014492754
780,2020/04/09,Ladakh,34.2996,78.2932,14,4,0,0.0,10,0.7142857142857143
781,2020/04/09,Madhya Pradesh,22.9734,78.6569,229,216,13,0.056768558951965066,0,0.0
782,2020/04/09,Maharashtra,19.7515,75.7139,1135,946,72,0.06343612334801763,117,0.10308370044052863
783,2020/04/09,Manipur,24.6637,93.9063,1,0,0,0.0,1,1.0
784,2020/04/09,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
785,2020/04/09,Odisha,20.9517,85.0985,42,39,1,0.023809523809523808,2,0.047619047619047616
786,2020/04/09,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
787,2020/04/09,Punjab,31.1471,75.3412,101,89,8,0.07920792079207921,4,0.039603960396039604
788,2020/04/09,Rajasthan,27.0238,74.2179,381,357,3,0.007874015748031496,21,0.05511811023622047
789,2020/04/09,Tamil Nadu,11.1271,78.6569,738,709,8,0.01084010840108401,21,0.028455284552845527
790,2020/04/09,Telengana,18.1124,79.0193,427,385,7,0.01639344262295082,35,0.08196721311475409
791,2020/04/09,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
792,2020/04/09,Uttar Pradesh,26.8467,80.9462,361,330,4,0.0110803324099723,27,0.07479224376731301
793,2020/04/09,Uttarakhand,30.0668,79.0193,33,28,0,0.0,5,0.15151515151515152
794,2020/04/09,West Bengal,22.9868,87.855,103,82,5,0.04854368932038835,16,0.1553398058252427
795,2020/04/10,Andaman and Nicobar Islands,11.7401,92.6586,11,11,0,0.0,0,0.0
796,2020/04/10,Andhra Pradesh,15.9129,79.74,348,338,4,0.011494252873563218,6,0.017241379310344827
797,2020/04/10,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
798,2020/04/10,Assam,26.2006,92.9376,29,29,0,0.0,0,0.0
799,2020/04/10,Bihar,25.0961,85.3131,39,38,1,0.02564102564102564,0,0.0
800,2020/04/10,Chandigarh,30.7333,76.7794,18,11,0,0.0,7,0.3888888888888889
801,2020/04/10,Chhattisgarh,21.2787,81.8661,10,1,0,0.0,9,0.9
802,2020/04/10,Delhi,28.7041,77.1025,720,683,12,0.016666666666666666,25,0.034722222222222224
803,2020/04/10,Goa,15.2993,74.124,7,7,0,0.0,0,0.0
804,2020/04/10,Gujarat,22.2587,71.1924,241,198,17,0.07053941908713693,26,0.1078838174273859
805,2020/04/10,Haryana,29.0588,76.0856,169,137,3,0.01775147928994083,29,0.17159763313609466
806,2020/04/10,Himachal Pradesh,31.1048,77.1734,18,15,1,0.05555555555555555,2,0.1111111111111111
807,2020/04/10,Jammu and Kashmir,33.7782,76.5762,158,150,4,0.02531645569620253,4,0.02531645569620253
808,2020/04/10,Jharkhand,23.6102,85.2799,13,12,1,0.07692307692307693,0,0.0
809,2020/04/10,Karnataka,15.3173,75.7139,181,148,5,0.027624309392265192,28,0.15469613259668508
810,2020/04/10,Kerala,10.8505,76.2711,357,259,2,0.0056022408963585435,96,0.2689075630252101
811,2020/04/10,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
812,2020/04/10,Madhya Pradesh,22.9734,78.6569,259,243,16,0.06177606177606178,0,0.0
813,2020/04/10,Maharashtra,19.7515,75.7139,1364,1142,97,0.07111436950146628,125,0.09164222873900293
814,2020/04/10,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
815,2020/04/10,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
816,2020/04/10,Odisha,20.9517,85.0985,44,41,1,0.022727272727272728,2,0.045454545454545456
817,2020/04/10,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
818,2020/04/10,Punjab,31.1471,75.3412,101,89,8,0.07920792079207921,4,0.039603960396039604
819,2020/04/10,Rajasthan,27.0238,74.2179,463,439,3,0.0064794816414686825,21,0.04535637149028078
820,2020/04/10,Tamil Nadu,11.1271,78.6569,834,805,8,0.009592326139088728,21,0.025179856115107913
821,2020/04/10,Telengana,18.1124,79.0193,442,400,7,0.01583710407239819,35,0.07918552036199095
822,2020/04/10,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
823,2020/04/10,Uttar Pradesh,26.8467,80.9462,410,375,4,0.00975609756097561,31,0.07560975609756097
824,2020/04/10,Uttarakhand,30.0668,79.0193,35,30,0,0.0,5,0.14285714285714285
825,2020/04/10,West Bengal,22.9868,87.855,116,95,5,0.04310344827586207,16,0.13793103448275862
826,2020/04/11,Andaman and Nicobar Islands,11.7401,92.6586,11,11,0,0.0,0,0.0
827,2020/04/11,Andhra Pradesh,15.9129,79.74,363,350,6,0.01652892561983471,7,0.01928374655647383
828,2020/04/11,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
829,2020/04/11,Assam,26.2006,92.9376,29,28,1,0.034482758620689655,0,0.0
830,2020/04/11,Bihar,25.0961,85.3131,60,59,1,0.016666666666666666,0,0.0
831,2020/04/11,Chandigarh,30.7333,76.7794,18,11,0,0.0,7,0.3888888888888889
832,2020/04/11,Chhattisgarh,21.2787,81.8661,18,9,0,0.0,9,0.5
833,2020/04/11,Delhi,28.7041,77.1025,903,865,13,0.014396456256921373,25,0.02768549280177187
834,2020/04/11,Goa,15.2993,74.124,7,6,0,0.0,1,0.14285714285714285
835,2020/04/11,Gujarat,22.2587,71.1924,308,258,19,0.06168831168831169,31,0.10064935064935066
836,2020/04/11,Haryana,29.0588,76.0856,177,145,3,0.01694915254237288,29,0.1638418079096045
837,2020/04/11,Himachal Pradesh,31.1048,77.1734,28,21,1,0.03571428571428571,6,0.21428571428571427
838,2020/04/11,Jammu and Kashmir,33.7782,76.5762,207,197,4,0.01932367149758454,6,0.028985507246376812
839,2020/04/11,Jharkhand,23.6102,85.2799,14,13,1,0.07142857142857142,0,0.0
840,2020/04/11,Karnataka,15.3173,75.7139,207,170,6,0.028985507246376812,31,0.1497584541062802
841,2020/04/11,Kerala,10.8505,76.2711,364,239,2,0.005494505494505495,123,0.33791208791208793
842,2020/04/11,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
843,2020/04/11,Madhya Pradesh,22.9734,78.6569,435,402,33,0.07586206896551724,0,0.0
844,2020/04/11,Maharashtra,19.7515,75.7139,1574,1276,110,0.0698856416772554,188,0.11944091486658195
845,2020/04/11,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
846,2020/04/11,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
847,2020/04/11,Odisha,20.9517,85.0985,48,45,1,0.020833333333333332,2,0.041666666666666664
848,2020/04/11,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
849,2020/04/11,Punjab,31.1471,75.3412,132,116,11,0.08333333333333333,5,0.03787878787878788
850,2020/04/11,Rajasthan,27.0238,74.2179,553,529,3,0.0054249547920434,21,0.0379746835443038
851,2020/04/11,Tamil Nadu,11.1271,78.6569,911,859,8,0.008781558726673985,44,0.048298572996706916
852,2020/04/11,Telengana,18.1124,79.0193,473,423,7,0.014799154334038054,43,0.09090909090909091
853,2020/04/11,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
854,2020/04/11,Uttar Pradesh,26.8467,80.9462,431,395,4,0.009280742459396751,32,0.07424593967517401
855,2020/04/11,Uttarakhand,30.0668,79.0193,35,30,0,0.0,5,0.14285714285714285
856,2020/04/11,West Bengal,22.9868,87.855,116,95,5,0.04310344827586207,16,0.13793103448275862
857,2020/04/12,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0.0,10,0.9090909090909091
858,2020/04/12,Andhra Pradesh,15.9129,79.74,381,364,6,0.015748031496062992,11,0.028871391076115485
859,2020/04/12,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
860,2020/04/12,Assam,26.2006,92.9376,29,28,1,0.034482758620689655,0,0.0
861,2020/04/12,Bihar,25.0961,85.3131,63,62,1,0.015873015873015872,0,0.0
862,2020/04/12,Chandigarh,30.7333,76.7794,19,12,0,0.0,7,0.3684210526315789
863,2020/04/12,Chhattisgarh,21.2787,81.8661,18,9,0,0.0,9,0.5
864,2020/04/12,Delhi,28.7041,77.1025,1069,1025,19,0.01777362020579981,25,0.023386342376052385
865,2020/04/12,Goa,15.2993,74.124,7,2,0,0.0,5,0.7142857142857143
866,2020/04/12,Gujarat,22.2587,71.1924,432,366,22,0.05092592592592592,44,0.10185185185185185
867,2020/04/12,Haryana,29.0588,76.0856,177,145,3,0.01694915254237288,29,0.1638418079096045
868,2020/04/12,Himachal Pradesh,31.1048,77.1734,32,25,1,0.03125,6,0.1875
869,2020/04/12,Jammu and Kashmir,33.7782,76.5762,207,197,4,0.01932367149758454,6,0.028985507246376812
870,2020/04/12,Jharkhand,23.6102,85.2799,17,16,1,0.058823529411764705,0,0.0
871,2020/04/12,Karnataka,15.3173,75.7139,214,171,6,0.028037383177570093,37,0.17289719626168223
872,2020/04/12,Kerala,10.8505,76.2711,364,239,2,0.005494505494505495,123,0.33791208791208793
873,2020/04/12,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
874,2020/04/12,Madhya Pradesh,22.9734,78.6569,532,496,36,0.06766917293233082,0,0.0
875,2020/04/12,Maharashtra,19.7515,75.7139,1761,1426,127,0.07211811470755253,208,0.11811470755252697
876,2020/04/12,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
877,2020/04/12,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
878,2020/04/12,Odisha,20.9517,85.0985,50,47,1,0.02,2,0.04
879,2020/04/12,Puducherry,11.9416,79.8083,7,6,0,0.0,1,0.14285714285714285
880,2020/04/12,Punjab,31.1471,75.3412,151,135,11,0.0728476821192053,5,0.033112582781456956
881,2020/04/12,Rajasthan,27.0238,74.2179,700,676,3,0.004285714285714286,21,0.03
882,2020/04/12,Tamil Nadu,11.1271,78.6569,969,915,10,0.010319917440660475,44,0.04540763673890609
883,2020/04/12,Telengana,18.1124,79.0193,504,452,9,0.017857142857142856,43,0.08531746031746032
884,2020/04/12,Tripura,23.9408,91.9882,2,2,0,0.0,0,0.0
885,2020/04/12,Uttar Pradesh,26.8467,80.9462,452,402,5,0.011061946902654867,45,0.09955752212389381
886,2020/04/12,Uttarakhand,30.0668,79.0193,35,30,0,0.0,5,0.14285714285714285
887,2020/04/12,West Bengal,22.9868,87.855,134,110,5,0.03731343283582089,19,0.1417910447761194
888,2020/04/13,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0.0,10,0.9090909090909091
889,2020/04/13,Andhra Pradesh,15.9129,79.74,427,409,7,0.01639344262295082,11,0.02576112412177986
890,2020/04/13,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
891,2020/04/13,Assam,26.2006,92.9376,29,28,1,0.034482758620689655,0,0.0
892,2020/04/13,Bihar,25.0961,85.3131,64,44,1,0.015625,19,0.296875
893,2020/04/13,Chandigarh,30.7333,76.7794,21,14,0,0.0,7,0.3333333333333333
894,2020/04/13,Chhattisgarh,21.2787,81.8661,31,21,0,0.0,10,0.3225806451612903
895,2020/04/13,Delhi,28.7041,77.1025,1154,1103,24,0.02079722703639515,27,0.02339688041594454
896,2020/04/13,Goa,15.2993,74.124,7,2,0,0.0,5,0.7142857142857143
897,2020/04/13,Gujarat,22.2587,71.1924,516,447,25,0.04844961240310078,44,0.08527131782945736
898,2020/04/13,Haryana,29.0588,76.0856,185,153,3,0.016216216216216217,29,0.15675675675675677
899,2020/04/13,Himachal Pradesh,31.1048,77.1734,32,18,1,0.03125,13,0.40625
900,2020/04/13,Jammu and Kashmir,33.7782,76.5762,245,235,4,0.0163265306122449,6,0.024489795918367346
901,2020/04/13,Jharkhand,23.6102,85.2799,19,17,2,0.10526315789473684,0,0.0
902,2020/04/13,Karnataka,15.3173,75.7139,232,169,6,0.02586206896551724,57,0.24568965517241378
903,2020/04/13,Kerala,10.8505,76.2711,376,195,2,0.005319148936170213,179,0.47606382978723405
904,2020/04/13,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
905,2020/04/13,Madhya Pradesh,22.9734,78.6569,564,528,36,0.06382978723404255,0,0.0
906,2020/04/13,Maharashtra,19.7515,75.7139,1985,1619,149,0.07506297229219143,217,0.1093198992443325
907,2020/04/13,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
908,2020/04/13,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
909,2020/04/13,Odisha,20.9517,85.0985,54,41,1,0.018518518518518517,12,0.2222222222222222
910,2020/04/13,Puducherry,11.9416,79.8083,7,6,0,0.0,1,0.14285714285714285
911,2020/04/13,Punjab,31.1471,75.3412,151,135,11,0.0728476821192053,5,0.033112582781456956
912,2020/04/13,Rajasthan,27.0238,74.2179,804,780,3,0.0037313432835820895,21,0.026119402985074626
913,2020/04/13,Tamil Nadu,11.1271,78.6569,1043,982,11,0.010546500479386385,50,0.04793863854266539
914,2020/04/13,Telengana,18.1124,79.0193,504,452,9,0.017857142857142856,43,0.08531746031746032
915,2020/04/13,Tripura,23.9408,91.9882,2,2,0,0.0,0,0.0
916,2020/04/13,Uttar Pradesh,26.8467,80.9462,483,432,5,0.010351966873706004,46,0.09523809523809523
917,2020/04/13,Uttarakhand,30.0668,79.0193,35,30,0,0.0,5,0.14285714285714285
918,2020/04/13,West Bengal,22.9868,87.855,152,116,7,0.046052631578947366,29,0.19078947368421054
919,2020/04/14,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0.0,10,0.9090909090909091
920,2020/04/14,Andhra Pradesh,15.9129,79.74,473,450,9,0.019027484143763214,14,0.02959830866807611
921,2020/04/14,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
922,2020/04/14,Assam,26.2006,92.9376,21,20,1,0.047619047619047616,0,0.0
923,2020/04/14,Bihar,25.0961,85.3131,66,39,1,0.015151515151515152,26,0.3939393939393939
924,2020/04/14,Chandigarh,30.7333,76.7794,21,14,0,0.0,7,0.3333333333333333
925,2020/04/14,Chhattisgarh,21.2787,81.8661,31,21,0,0.0,10,0.3225806451612903
926,2020/04/14,Delhi,28.7041,77.1025,1510,1452,28,0.018543046357615896,30,0.019867549668874173
927,2020/04/14,Goa,15.2993,74.124,7,2,0,0.0,5,0.7142857142857143
928,2020/04/14,Gujarat,22.2587,71.1924,617,536,26,0.04213938411669368,55,0.08914100486223663
929,2020/04/14,Haryana,29.0588,76.0856,199,162,3,0.01507537688442211,34,0.1708542713567839
930,2020/04/14,Himachal Pradesh,31.1048,77.1734,32,18,1,0.03125,13,0.40625
931,2020/04/14,Jammu and Kashmir,33.7782,76.5762,270,250,4,0.014814814814814815,16,0.05925925925925926
932,2020/04/14,Jharkhand,23.6102,85.2799,24,22,2,0.08333333333333333,0,0.0
933,2020/04/14,Karnataka,15.3173,75.7139,258,184,9,0.03488372093023256,65,0.25193798449612403
934,2020/04/14,Kerala,10.8505,76.2711,379,178,3,0.0079155672823219,198,0.5224274406332454
935,2020/04/14,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
936,2020/04/14,Madhya Pradesh,22.9734,78.6569,730,630,50,0.0684931506849315,50,0.0684931506849315
937,2020/04/14,Maharashtra,19.7515,75.7139,2337,1948,160,0.06846384253316218,229,0.09798887462558836
938,2020/04/14,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
939,2020/04/14,Meghalaya,25.467,91.3662,1,1,0,0.0,0,0.0
940,2020/04/14,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
941,2020/04/14,Odisha,20.9517,85.0985,55,36,1,0.01818181818181818,18,0.32727272727272727
942,2020/04/14,Puducherry,11.9416,79.8083,7,6,0,0.0,1,0.14285714285714285
943,2020/04/14,Punjab,31.1471,75.3412,176,150,12,0.06818181818181818,14,0.07954545454545454
944,2020/04/14,Rajasthan,27.0238,74.2179,879,743,3,0.0034129692832764505,133,0.15130830489192265
945,2020/04/14,Tamil Nadu,11.1271,78.6569,1173,1104,11,0.00937766410912191,58,0.0494458653026428
946,2020/04/14,Telengana,18.1124,79.0193,624,507,17,0.027243589743589744,100,0.16025641025641027
947,2020/04/14,Tripura,23.9408,91.9882,2,2,0,0.0,0,0.0
948,2020/04/14,Uttar Pradesh,26.8467,80.9462,657,603,5,0.0076103500761035,49,0.0745814307458143
949,2020/04/14,Uttarakhand,30.0668,79.0193,35,28,0,0.0,7,0.2
950,2020/04/14,West Bengal,22.9868,87.855,190,147,7,0.03684210526315789,36,0.18947368421052632
951,2020/04/15,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0.0,10,0.9090909090909091
952,2020/04/15,Andhra Pradesh,15.9129,79.74,483,458,9,0.018633540372670808,16,0.033126293995859216
953,2020/04/15,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
954,2020/04/15,Assam,26.2006,92.9376,32,31,1,0.03125,0,0.0
955,2020/04/15,Bihar,25.0961,85.3131,66,36,1,0.015151515151515152,29,0.4393939393939394
956,2020/04/15,Chandigarh,30.7333,76.7794,21,14,0,0.0,7,0.3333333333333333
957,2020/04/15,Chhattisgarh,21.2787,81.8661,33,20,0,0.0,13,0.3939393939393939
958,2020/04/15,Delhi,28.7041,77.1025,1561,1501,30,0.019218449711723255,30,0.019218449711723255
959,2020/04/15,Goa,15.2993,74.124,7,2,0,0.0,5,0.7142857142857143
960,2020/04/15,Gujarat,22.2587,71.1924,650,563,28,0.043076923076923075,59,0.09076923076923077
